"","User.Name","Machine.Name","Delivery.Group","Logon.Attempt.Time","Total..sec.","Brokering..sec.","VM.Start..sec.","HDX.Connection..sec.","Authentication..sec.","GPOs..sec.","Logon.scripts..sec.","Profile.load..sec.","Interactive.sessions..sec.","Logon.Attempt.Outcome","Failure.Reason","Weekday","Date","Hour"
"12","atrexler0","ADCF\FACAD3PDECX07P","SAS","1/3/2018 2:11:43 PM","92.226","0.015","n/a","6.59","16.875","1.236","n/a","0.763","19.18","Success","n/a","Wednesday",2018-01-03,2
"13","jbonnie0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 5:38:30 PM","191.109","0.015","n/a","n/a","85.5","1.326","n/a","0.563","21.176","Success","n/a","Wednesday",2018-01-03,5
"14","tmiller34","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 2:06:46 PM","75.92","0.017","n/a","6.243","11.031","1.26","n/a","0.33","23.966","Success","n/a","Wednesday",2018-01-03,2
"15","alathrop0","ADCF\FACAD3PDECX08P","SPSS","1/3/2018 11:49:16 PM","122.488","0.043","n/a","8.56","20.141","1.33","n/a","0.483","20.506","Success","n/a","Wednesday",2018-01-03,11
"16","criggs0","ADCF\FACAD3PDECX06P","UNIV_SAS","1/4/2018 5:17:49 PM","70.948","0.063","n/a","2.093","10.281","2.28","n/a","0.69","26.213","Success","n/a","Thursday",2018-01-04,5
"17","sschwab2","ADCF\FACAD3PDECX05P","Analysts","12/29/2017 3:11:57 PM","61.095","0.017","n/a","3.63","9.672","2.266","n/a","0.75","23.86","Success","n/a","Friday",2017-12-29,3
"18","tmiller34","ADCF\FACAD3PDECX05P","Analysts","1/1/2018 4:43:16 PM","140.54","0.033","n/a","5.363","48.235","1.53","n/a","0.58","27.41","Success","n/a","Monday",2018-01-01,4
"19","jbergevin","ADCF\FACAD3PDECX08P","SPSS","12/29/2017 11:59:44 PM","129.32","0.047","n/a","8.696","32.047","1.266","n/a","0.873","18.393","Success","n/a","Friday",2017-12-29,11
"20","jcloutier0","ADCF\FACAD3PDECX05P","Analysts","12/30/2017 2:27:24 PM","98.115","0.076","n/a","11.073","23.25","11.843","n/a","1.25","29.93","Success","n/a","Saturday",2017-12-30,2
"21","acondon2","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 5:01:14 PM","137.11","0.017","n/a","n/a","22.437","1.67","n/a","0.42","32.713","Success","n/a","Thursday",2018-01-04,5
"22","mseibert0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 3:44:53 PM","63.989","0.016","n/a","5.136","13.375","1.416","n/a","0.806","24.163","Success","n/a","Wednesday",2018-01-03,3
"23","plockwood-bean0","ADCF\FACAD3PDECX07P","SAS","1/2/2018 3:06:05 PM","100.398","0.017","n/a","n/a","14.937","1.83","n/a","0.406","25.813","Success","n/a","Tuesday",2018-01-02,3
"24","ko'gallagher0","ADCF\FACAD3PDECX07P","SAS","1/4/2018 4:03:53 PM","70.397","0.017","n/a","3.486","9.625","1.296","n/a","0.473","25.96","Success","n/a","Thursday",2018-01-04,4
"25","kszeto0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 8:39:45 PM","156.794","0.017","n/a","4.356","17.156","1.346","n/a","0.513","21.103","Success","n/a","Wednesday",2018-01-03,8
"26","kszeto0","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 5:20:55 PM","133.077","0.017","n/a","5.16","24.781","1.52","n/a","0.673","31.143","Success","n/a","Thursday",2018-01-04,5
"27","rmomberger0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 8:43:28 PM","78.043","0.017","n/a","3.016","7.016","4.246","n/a","0.23","27.45","Success","n/a","Wednesday",2018-01-03,8
"28","jfisher11","ADCF\FACAD3PDECX08P","SPSS","1/2/2018 3:51:14 PM","178.953","0","n/a","6.44","24","3.546","n/a","0.483","19.276","Success","n/a","Tuesday",2018-01-02,3
"29","mseibert0","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 3:28:18 PM","124.164","0.017","n/a","9.63","22.36","2.01","n/a","0.74","20.86","Success","n/a","Thursday",2018-01-04,3
"30","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/29/2017 3:32:11 PM","124.517","0.031","n/a","5.9","18.921","1.31","n/a","0.533","18.086","Success","n/a","Friday",2017-12-29,3
"31","alathrop0","ADCF\FACAD3PDECX08P","SPSS","1/2/2018 7:20:28 PM","163.989","0.033","n/a","6.793","23.828","1.236","n/a","0.433","17.87","Success","n/a","Tuesday",2018-01-02,7
"32","jfisher11","ADCF\FACAD3PDECX07P","SAS","1/3/2018 4:00:45 PM","69.839","0.015","n/a","1.836","10.656","1.303","n/a","0.626","24.803","Success","n/a","Wednesday",2018-01-03,4
"33","jwei22","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 12:55:43 PM","72.032","0.063","n/a","3.776","16.469","1.233","n/a","0.453","20.323","Success","n/a","Wednesday",2018-01-03,12
"34","khawley2","ADCF\FACAD3PDECX08P","SPSS","1/1/2018 6:09:07 PM","97.521","0.017","n/a","10.973","22.484","1.216","n/a","0.733","19.096","Success","n/a","Monday",2018-01-01,6
"35","ko'gallagher0","ADCF\FACAD3PDECX07P","SAS","1/2/2018 3:27:25 PM","85.3","0.017","n/a","4.003","14.704","1.93","n/a","0.436","25.033","Success","n/a","Tuesday",2018-01-02,3
"36","estewart7","ADCF\FACAD3PDECX07P","SAS","1/4/2018 3:04:36 PM","108.198","0.016","n/a","6.78","16.25","1.296","n/a","0.42","19.866","Success","n/a","Thursday",2018-01-04,3
"37","Gregory.Erickson.ctr","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 5:33:23 PM","55.144","0","n/a","2.553","6.906","2.16","n/a","0.353","32.18","Success","n/a","Thursday",2018-01-04,5
"38","jmurguia1","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 8:52:25 PM","226.973","0.016","n/a","8.47","39.672","6.77","n/a","1.063","29.1","Success","n/a","Thursday",2018-01-04,8
"39","tho3","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 6:02:43 PM","155.277","0.015","n/a","9.456","19.766","5.58","n/a","0.56","53.263","Success","n/a","Wednesday",2018-01-03,6
"40","kmartin22","ADCF\FACAD3PDECX07P","SAS","1/4/2018 3:31:44 PM","118.047","0.017","n/a","6.086","14.469","1.42","n/a","0.67","20.793","Success","n/a","Thursday",2018-01-04,3
"41","paliaga0","ADCF\FACAD3PDECX06P","UNIV_SAS","1/4/2018 12:54:50 PM","61.189","0.017","n/a","2.24","9.296","6.203","n/a","0.78","23.613","Success","n/a","Thursday",2018-01-04,12
"42","rmomberger0","ADCF\FACAD3PDECX07P","SAS","1/3/2018 3:57:42 PM","98.905","0.017","n/a","n/a","15.765","8.16","n/a","0.513","33.183","Success","n/a","Wednesday",2018-01-03,3
"43","fhuante2","ADCF\FACAD3PDECX07P","SAS","12/29/2017 5:56:39 PM","88.705","0.016","n/a","3.84","10.593","5.033","n/a","0.423","28.41","Success","n/a","Friday",2017-12-29,5
"44","jfisher11","ADCF\FACAD3PDECX07P","SAS","1/2/2018 3:51:44 PM","223.179","0.017","n/a","4.046","39.11","6.67","n/a","0.506","24.443","Success","n/a","Tuesday",2018-01-02,3
"45","aalbin0","ADCF\FACAD3PDECX08P","SPSS","1/3/2018 6:04:50 PM","87.244","0.016","n/a","5.396","12.625","1.393","n/a","0.546","18.596","Success","n/a","Wednesday",2018-01-03,6
"46","esolarz2","ADCF\FACAD3PDECX05P","Analysts","12/30/2017 2:59:46 PM","108.926","0.017","n/a","7.15","17.688","1.346","n/a","0.656","18.813","Success","n/a","Saturday",2017-12-30,2
"47","khawley2","ADCF\FACAD3PDECX08P","SPSS","12/28/2017 10:21:09 PM","76.251","0.03","n/a","9.713","13.422","1.186","n/a","0.313","24.53","Success","n/a","Thursday",2017-12-28,10
"48","esolarz2","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 12:57:13 AM","109.016","0.017","n/a","7.466","20.906","1.483","n/a","1.15","24.173","Success","n/a","Thursday",2018-01-04,12
"49","ko'gallagher0","ADCF\FACAD3PDECX07P","SAS","1/3/2018 4:56:58 PM","79.382","0.015","n/a","3.58","19.5","1.266","n/a","0.503","27.883","Success","n/a","Wednesday",2018-01-03,4
"50","aallen13","ADCF\FACAD3PDECX07P","SAS","1/3/2018 5:43:12 PM","163.575","0.015","n/a","3.816","20.859","1.256","n/a","0.62","20.206","Success","n/a","Wednesday",2018-01-03,5
"51","khawley2","ADCF\FACAD3PDECX08P","SPSS","1/3/2018 11:07:14 PM","67.209","0","n/a","9.046","7.39","1.24","n/a","0.303","24.926","Success","n/a","Wednesday",2018-01-03,11
"52","plockwood-bean0","ADCF\FACAD3PDECX07P","SAS","1/4/2018 2:10:17 PM","67.645","0.017","n/a","n/a","11.796","1.313","n/a","0.843","20.766","Success","n/a","Thursday",2018-01-04,2
"53","atrexler0","ADCF\FACAD3PDECX07P","SAS","1/4/2018 12:43:07 PM","95.28","0.047","n/a","6.666","15.61","1.296","n/a","0.923","21.4","Success","n/a","Thursday",2018-01-04,12
"54","tng9","ADCF\FACAD3PDECX06P","UNIV_SAS","1/3/2018 1:49:10 PM","76.324","0.016","n/a","3.636","12.156","6.546","n/a","1.11","25.056","Success","n/a","Wednesday",2018-01-03,1
"55","cwelsh2","ADCF\FACAD3PDECX07P","SAS","1/4/2018 4:43:43 PM","162.049","0.017","n/a","5.25","14.563","1.32","n/a","0.663","25.216","Success","n/a","Thursday",2018-01-04,4
"56","jwei22","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 3:12:14 PM","92.201","0.016","n/a","2.22","9.813","2.016","n/a","0.28","25.653","Success","n/a","Tuesday",2018-01-02,3
"57","Gregory.Erickson.ctr","ADCF\FACAD3PDECX06P","UNIV_SAS","12/29/2017 5:19:21 PM","65.524","0.016","n/a","2.583","10.547","6.25","n/a","0.516","24.57","Success","n/a","Friday",2017-12-29,5
"58","mlindberg0","ADCF\FACAD3PDECX06P","UNIV_SAS","1/2/2018 7:06:37 PM","99.386","0.017","n/a","2.34","10.235","7.25","n/a","0.75","56.853","Success","n/a","Tuesday",2018-01-02,7
"59","aalbin0","ADCF\FACAD3PDECX08P","SPSS","1/2/2018 5:07:07 PM","76.399","0.017","n/a","5.376","17.688","1.436","n/a","0.81","25.42","Success","n/a","Tuesday",2018-01-02,5
"60","kmartin22","ADCF\FACAD3PDECX07P","SAS","1/3/2018 5:39:29 PM","123.718","0.031","n/a","7.426","25.375","1.46","n/a","0.67","22.46","Success","n/a","Wednesday",2018-01-03,5
"61","aalbin0","ADCF\FACAD3PDECX08P","SPSS","1/4/2018 5:22:10 PM","66.39","0","n/a","4.933","8.484","1.266","n/a","0.603","23.863","Success","n/a","Thursday",2018-01-04,5
"62","khawley2","ADCF\FACAD3PDECX08P","SPSS","12/31/2017 6:59:52 PM","70.468","0.077","n/a","3.08","15.234","1.33","n/a","0.78","18.653","Success","n/a","Sunday",2017-12-31,6
"63","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 6:27:35 PM","166.479","0.017","n/a","5.786","6.343","1.43","n/a","1.106","35.226","Success","n/a","Wednesday",2018-01-03,6
"64","abhasker2","ADCF\FACAD3PDECX07P","SAS","1/4/2018 4:38:45 PM","207.34","0.017","n/a","4.946","9.625","1.496","n/a","0.743","26.043","Success","n/a","Thursday",2018-01-04,4
"65","jkegel0","ADCF\FACAD3PDECX08P","SPSS","1/2/2018 2:47:29 PM","120.888","0.03","n/a","38.873","16.312","8.013","n/a","0.326","25.093","Success","n/a","Tuesday",2018-01-02,2
"66","fhuante2","ADCF\FACAD3PDECX08P","SPSS","1/2/2018 11:18:31 PM","200.451","0","n/a","4.466","19.703","1.33","n/a","0.19","19.583","Success","n/a","Tuesday",2018-01-02,11
"67","mseibert0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 10:16:06 PM","60.546","0.016","n/a","3.273","9.86","1.403","n/a","0.436","24.656","Success","n/a","Wednesday",2018-01-03,10
"68","fhuante2","ADCF\FACAD3PDECX07P","SAS","1/2/2018 4:24:21 PM","112.7","0.017","n/a","4.773","26.64","1.723","n/a","0.43","29.063","Success","n/a","Tuesday",2018-01-02,4
"69","Gregory.Erickson.ctr","ADCF\FACAD3PDECX06P","UNIV_SAS","1/4/2018 5:32:20 PM","56.312","0.034","n/a","3.616","5.234","1.983","n/a","0.686","26.216","Success","n/a","Thursday",2018-01-04,5
"70","jbonnie0","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 5:12:56 PM","158.23","0.017","n/a","n/a","20.516","1.566","n/a","0.543","22.353","Success","n/a","Thursday",2018-01-04,5
"71","tho3","ADCF\FACAD3PDECX07P","SAS","1/3/2018 1:34:10 AM","89.219","0.017","n/a","7.043","9.156","11.456","n/a","0.936","34.593","Success","n/a","Wednesday",2018-01-03,1
"72","mlessman0","ADCF\FACAD3PDECX05P","Analysts","12/29/2017 6:44:12 PM","90.383","0.017","n/a","6.676","21.484","3.966","n/a","0.406","21.693","Success","n/a","Friday",2017-12-29,6
"73","jkazman","ADCF\FACAD3PDECX08P","SPSS","1/3/2018 4:33:05 PM","88.445","0.017","n/a","7.743","13.421","5.003","n/a","0.496","21.733","Success","n/a","Wednesday",2018-01-03,4
"74","jfisher11","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 3:52:04 PM","248.705","0.017","n/a","4.17","47.672","n/a","n/a","0.016","18.37","Success","n/a","Tuesday",2018-01-02,3
"75","esolarz2","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 4:04:39 PM","113.425","0","n/a","5.136","20.438","1.513","n/a","0.466","26.416","Success","n/a","Thursday",2018-01-04,4
"76","mlessman0","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 4:01:16 PM","109.901","0.063","n/a","13.533","18.328","1.94","n/a","0.72","28.216","Success","n/a","Thursday",2018-01-04,4
"77","Gregory.Erickson.ctr","ADCF\FACAD3PDECX08P","SPSS","1/4/2018 5:35:45 PM","51.476","0.017","n/a","2.693","7.984","1.42","n/a","0.286","26.633","Success","n/a","Thursday",2018-01-04,5
"78","asmith96","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 11:31:47 PM","68.015","0.016","n/a","2.076","5.86","5.673","n/a","0.52","34.46","Success","n/a","Wednesday",2018-01-03,11
"79","acondon2","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 5:44:37 PM","94.071","0.015","n/a","4.476","11.344","1.526","n/a","0.546","26.283","Success","n/a","Wednesday",2018-01-03,5
"80","alathrop0","ADCF\FACAD3PDECX08P","SPSS","1/4/2018 6:47:55 PM","122.145","0","n/a","7.15","19.578","1.573","n/a","0.393","19.75","Success","n/a","Thursday",2018-01-04,6
"81","esolarz2","ADCF\FACAD3PDECX05P","Analysts","12/29/2017 2:52:21 PM","95.791","0","n/a","6.466","15.937","1.5","n/a","0.53","17.083","Success","n/a","Friday",2017-12-29,2
"82","pwolf4","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 6:08:09 PM","72.85","0.015","n/a","n/a","7.89","7.113","n/a","0.503","34.153","Success","n/a","Tuesday",2018-01-02,6
"83","larmey","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 8:06:31 PM","84.409","0","n/a","n/a","14.468","4.26","n/a","0.296","26.156","Success","n/a","Wednesday",2018-01-03,8
"84","jcloutier0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 6:49:02 PM","86","0","n/a","3.723","10.703","1.886","n/a","0.546","28.676","Success","n/a","Wednesday",2018-01-03,6
"85","fhuante2","ADCF\FACAD3PDECX07P","SAS","1/2/2018 8:37:30 PM","109.561","0.017","n/a","5.01","18.594","1.303","n/a","0.363","26.13","Success","n/a","Tuesday",2018-01-02,8
"86","jbonnie0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 1:26:49 AM","106.255","0.017","n/a","n/a","25.5","2.826","n/a","0.733","22.013","Success","n/a","Wednesday",2018-01-03,1
"87","cwelsh2","ADCF\FACAD3PDECX07P","SAS","1/2/2018 5:11:41 PM","106.509","0.031","n/a","5.58","23.235","4.016","n/a","0.613","30.006","Success","n/a","Tuesday",2018-01-02,5
"88","atrexler0","ADCF\FACAD3PDECX07P","SAS","1/2/2018 6:18:55 PM","105.001","0.017","n/a","5.083","21.641","1.86","n/a","0.516","20.806","Success","n/a","Tuesday",2018-01-02,6
"89","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 5:01:04 PM","88.428","0.017","n/a","6.706","12.719","1.463","n/a","0.693","34.62","Success","n/a","Thursday",2018-01-04,5
"90","estewart7","ADCF\FACAD3PDECX07P","SAS","1/3/2018 5:44:00 PM","197.005","0.015","n/a","5.173","20.985","1.43","n/a","0.586","20.226","Success","n/a","Wednesday",2018-01-03,5
"91","fhuante2","ADCF\FACAD3PDECX08P","SPSS","1/4/2018 5:32:55 PM","195.565","0.016","n/a","7.163","31.375","1.52","n/a","0.59","19.603","Success","n/a","Thursday",2018-01-04,5
"92","plockwood-bean0","ADCF\FACAD3PDECX07P","SAS","1/3/2018 2:09:05 PM","83.191","0","n/a","n/a","11","1.22","n/a","1.453","21.606","Success","n/a","Wednesday",2018-01-03,2
"93","sschwab2","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 2:45:13 PM","61.478","0.017","n/a","3.31","9.453","1.31","n/a","0.533","23.24","Success","n/a","Tuesday",2018-01-02,2
"94","abhasker2","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 3:56:35 PM","73.336","0.016","n/a","n/a","8.36","2.17","n/a","0.593","28.053","Success","n/a","Tuesday",2018-01-02,3
"95","abhasker2","ADCF\FACAD3PDECX07P","SAS","1/2/2018 3:43:38 PM","99.356","0.017","n/a","6.223","11.797","1.97","n/a","1.326","26.04","Success","n/a","Tuesday",2018-01-02,3
"96","sschwab2","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 2:51:50 PM","139.933","0","n/a","3.676","17.015","1.37","n/a","1.143","25.3","Success","n/a","Thursday",2018-01-04,2
"97","estewart7","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 4:14:22 PM","171.655","0","n/a","3.873","18.39","7.026","n/a","0.333","25.973","Success","n/a","Tuesday",2018-01-02,4
"98","atrexler0","ADCF\FACAD3PDECX07P","SAS","12/29/2017 2:00:56 PM","92.857","0.031","n/a","6.16","15.453","1.283","n/a","0.81","21.523","Success","n/a","Friday",2017-12-29,2
"99","jwei22","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 2:49:01 PM","83.63","0.033","n/a","4.563","15.531","1.273","n/a","0.91","23.473","Success","n/a","Thursday",2018-01-04,2
"100","kszeto0","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 9:59:34 PM","93.81","0.017","n/a","4.066","14.657","1.53","n/a","0.703","21.41","Success","n/a","Tuesday",2018-01-02,9
"101","estewart7","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 3:06:21 PM","117.219","0.017","n/a","3.99","18.828","1.286","n/a","0.583","22.153","Success","n/a","Thursday",2018-01-04,3
"102","tmiller34","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 12:27:01 PM","75.852","0.064","n/a","9.67","10.891","1.403","n/a","0.533","19.396","Success","n/a","Tuesday",2018-01-02,12
"103","kmartin22","ADCF\FACAD3PDECX07P","SAS","1/2/2018 2:19:35 PM","109.657","0.017","n/a","n/a","24.562","3.14","n/a","0.75","21.93","Success","n/a","Tuesday",2018-01-02,2
"104","jfisher11","ADCF\FACAD3PDECX08P","SPSS","1/4/2018 4:15:43 PM","160.405","0.017","n/a","4.673","15.469","1.326","n/a","0.796","17.713","Success","n/a","Thursday",2018-01-04,4
"105","kszeto0","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 6:27:51 PM","114.389","0","n/a","3.996","26.391","1.76","n/a","0.506","21.336","Success","n/a","Tuesday",2018-01-02,6
"106","aperez","ADCF\FACAD3PDECX08P","SPSS","1/2/2018 9:44:06 PM","133.626","0.017","n/a","5.983","19.563","2.266","n/a","0.36","18.946","Success","n/a","Tuesday",2018-01-02,9
"107","estewart7","ADCF\FACAD3PDECX07P","SAS","1/2/2018 4:13:47 PM","158.088","0","n/a","6.18","32.204","5.27","n/a","0.44","24.653","Success","n/a","Tuesday",2018-01-02,4
"108","aallen13","ADCF\FACAD3PDECX07P","SAS","1/2/2018 6:47:39 PM","129.504","0.03","n/a","3.32","18.969","5.116","n/a","0.35","31.963","Success","n/a","Tuesday",2018-01-02,6
"109","jwei22","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 7:35:42 PM","121.299","0.017","n/a","4.323","19.094","1.756","n/a","0.286","25.763","Success","n/a","Tuesday",2018-01-02,7
"110","jfisher11","ADCF\FACAD3PDECX08P","SPSS","1/3/2018 4:00:30 PM","92.917","0","n/a","4.936","10.157","1.25","n/a","0.703","18.87","Success","n/a","Wednesday",2018-01-03,4
"111","khawley2","ADCF\FACAD3PDECX08P","SPSS","12/30/2017 4:46:47 PM","65.937","0.017","n/a","2.55","8.203","1.296","n/a","0.203","22.81","Success","n/a","Saturday",2017-12-30,4
"112","myi12","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 4:18:01 PM","70.984","0.017","n/a","n/a","13.141","2.173","n/a","0.7","28.143","Success","n/a","Tuesday",2018-01-02,4
"113","Gregory.Erickson.ctr","ADCF\FACAD3PDECX09P","SAS RFL","1/4/2018 5:36:44 PM","62.734","0","n/a","2.85","4.875","2.736","n/a","0.406","22.576","Success","n/a","Thursday",2018-01-04,5
"114","Gregory.Erickson.ctr","ADCF\FACAD3PDECX09P","SAS RFL","12/29/2017 5:14:52 PM","89.58","0.017","n/a","2.81","11.578","5.766","n/a","1.046","28.326","Success","n/a","Friday",2017-12-29,5
"115","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 4:27:57 PM","97.624","0","n/a","11.04","13.297","8.006","n/a","0.56","38.473","Success","n/a","Tuesday",2018-01-02,4
"116","Gregory.Erickson.ctr","ADCF\FACAD3PDECX08P","SPSS","12/29/2017 5:17:03 PM","53.413","0.016","n/a","2.486","10.172","6.25","n/a","0.326","24.896","Success","n/a","Friday",2017-12-29,5
"117","mseibert0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 6:02:40 PM","98.593","0.046","n/a","8.61","8.578","1.456","n/a","0.833","34.433","Success","n/a","Wednesday",2018-01-03,6
"118","esolarz2","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 5:40:09 PM","193.874","0","n/a","9.316","37.344","1.96","n/a","0.583","23.913","Success","n/a","Tuesday",2018-01-02,5
"119","myi12","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 4:00:56 PM","112.768","0.03","n/a","3.103","15.406","1.29","n/a","0.373","28.546","Success","n/a","Thursday",2018-01-04,4
"120","jfisher11","ADCF\FACAD3PDECX08P","SPSS","1/2/2018 11:42:58 PM","172.353","0.016","n/a","10.243","22.734","1.243","n/a","0.393","18.08","Success","n/a","Tuesday",2018-01-02,11
"121","plockwood-bean0","ADCF\FACAD3PDECX07P","SAS","1/4/2018 4:22:21 PM","79.98","0.03","n/a","n/a","14.531","1.4","n/a","0.613","26.563","Success","n/a","Thursday",2018-01-04,4
"122","fhuante2","ADCF\FACAD3PDECX08P","SPSS","1/2/2018 8:35:50 PM","89.574","0.017","n/a","4.696","16.25","1.5","n/a","0.61","17.743","Success","n/a","Tuesday",2018-01-02,8
"123","jcloutier0","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 7:06:36 PM","105.396","0.03","n/a","3.923","13.359","3.653","n/a","1.046","47.99","Success","n/a","Thursday",2018-01-04,7
"124","tmiller34","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 11:47:42 AM","74.25","0.05","n/a","6.526","15.265","1.473","n/a","0.453","20.97","Success","n/a","Thursday",2018-01-04,11
"125","sschwab2","ADCF\FACAD3PDECX05P","Analysts","1/1/2018 3:41:40 PM","110.316","0.563","n/a","3.9","15.359","1.546","n/a","0.953","17.373","Success","n/a","Monday",2018-01-01,3
"126","aallen13","ADCF\FACAD3PDECX07P","SAS","1/2/2018 10:43:14 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2018-01-02,10
"127","aallen13","ADCF\FACAD3PDECX07P","SAS","1/4/2018 8:20:06 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Thursday",2018-01-04,8
"128","aallen13","ADCF\FACAD3PDECX07P","SAS","1/4/2018 10:31:30 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Thursday",2018-01-04,10
"129","acondon2","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 9:34:26 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2018-01-03,9
"130","atrexler0","ADCF\FACAD3PDECX07P","SAS","1/2/2018 8:42:02 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Tuesday",2018-01-02,8
