"","User.Name","Machine.Name","Delivery.Group","Logon.Attempt.Time","Total..sec.","Brokering..sec.","VM.Start..sec.","HDX.Connection..sec.","Authentication..sec.","GPOs..sec.","Logon.scripts..sec.","Profile.load..sec.","Interactive.sessions..sec.","Logon.Attempt.Outcome","Failure.Reason","Weekday","Date","Hour"
"256","criggs0","ADCF\FACAD3PDECX06P","UNIV_SAS","11/21/2017 10:42:19 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-11-21,10
"257","cstanek2","ADCF\FACAD3PDECX08P","SPSS","11/20/2017 2:06:17 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,2
"258","cstanek2","ADCF\FACAD3PDECX07P","SAS","11/20/2017 2:09:32 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,2
"259","cstanek2","ADCF\FACAD3PDECX08P","SPSS","11/20/2017 3:13:43 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,3
"260","cstanek2","ADCF\FACAD3PDECX07P","SAS","11/20/2017 3:58:27 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,3
"261","estewart7","ADCF\FACAD3PDECX07P","SAS","11/15/2017 7:07:19 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2017-11-15,7
"262","estewart7","ADCF\FACAD3PDECX05P","Analysts","11/17/2017 8:34:45 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-11-17,8
"263","estewart7","ADCF\FACAD3PDECX07P","SAS","11/21/2017 7:08:05 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-11-21,7
"264","fhuante2","ADCF\FACAD3PDECX07P","SAS","11/16/2017 12:04:25 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,12
"265","fhuante2","ADCF\FACAD3PDECX08P","SPSS","11/16/2017 1:29:39 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,1
"266","fhuante2","ADCF\FACAD3PDECX08P","SPSS","11/16/2017 1:44:54 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,1
"267","fhuante2","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 1:45:57 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,1
"268","fhuante2","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 1:48:32 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,1
"269","fhuante2","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 1:54:17 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,1
"270","fhuante2","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 2:19:53 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,2
"271","fhuante2","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 3:21:12 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,3
"272","fhuante2","ADCF\FACAD3PDECX08P","SPSS","11/16/2017 3:22:44 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,3
"273","fhuante2","ADCF\FACAD3PDECX07P","SAS","11/16/2017 3:23:09 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,3
"274","fhuante2","ADCF\FACAD3PDECX08P","SPSS","11/16/2017 3:23:33 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,3
"275","fhuante2","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 3:25:43 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,3
"276","fhuante2","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 3:31:47 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,3
"277","fhuante2","ADCF\FACAD3PDECX08P","SPSS","11/16/2017 3:34:37 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,3
"278","fhuante2","n/a","Analysts","11/16/2017 3:34:40 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Unavailable Capacity","No Machine Available","Thursday",2017-11-16,3
"279","fhuante2","ADCF\FACAD3PDECX07P","SAS","11/16/2017 3:35:15 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,3
"280","fhuante2","ADCF\FACAD3PDECX07P","SAS","11/16/2017 3:37:54 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,3
"281","fhuante2","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 3:38:45 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,3
"282","fhuante2","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 3:40:40 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,3
"283","fhuante2","ADCF\FACAD3PDECX07P","SAS","11/17/2017 1:34:27 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-11-17,1
"284","Gregory.Erickson.ctr","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 9:52:40 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,9
"285","Gregory.Erickson.ctr","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 9:56:19 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,9
"286","Gregory.Erickson.ctr","ADCF\FACAD3PDECX09P","SAS RFL","11/16/2017 11:33:10 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,11
"287","Gregory.Erickson.ctr","ADCF\FACAD3PDECX06P","UNIV_SAS","11/16/2017 1:09:07 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,1
"288","Gregory.Erickson.ctr","ADCF\FACAD3PDECX09P","SAS RFL","11/16/2017 1:24:01 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,1
"289","Gregory.Erickson.ctr","ADCF\FACAD3PDECX06P","UNIV_SAS","11/16/2017 3:27:43 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,3
"290","hhein2","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 7:28:12 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,7
"291","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","11/21/2017 7:23:36 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-11-21,7
"292","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","11/21/2017 7:25:58 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-11-21,7
"293","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","11/21/2017 7:40:23 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-11-21,7
"294","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","11/21/2017 7:47:06 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-11-21,7
"295","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","11/21/2017 7:51:59 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-11-21,7
"296","jfarag2","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 8:58:45 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Thursday",2017-11-16,8
"297","jfarag2","ADCF\FACAD3PDECX07P","SAS","11/17/2017 6:43:26 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-11-17,6
"298","jfarag2","ADCF\FACAD3PDECX05P","Analysts","11/17/2017 6:43:56 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-11-17,6
"299","jfarag2","ADCF\FACAD3PDECX08P","SPSS","11/17/2017 6:43:56 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-11-17,6
"300","jfarag2","ADCF\FACAD3PDECX05P","Analysts","11/17/2017 7:42:05 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-11-17,7
"301","jfarag2","ADCF\FACAD3PDECX05P","Analysts","11/17/2017 8:07:08 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-11-17,8
"302","jfarag2","ADCF\FACAD3PDECX07P","SAS","11/17/2017 8:14:26 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-11-17,8
"303","jfarag2","ADCF\FACAD3PDECX07P","SAS","11/17/2017 9:37:25 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday",2017-11-17,9
"304","jfarag2","ADCF\FACAD3PDECX05P","Analysts","11/17/2017 9:52:00 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday",2017-11-17,9
"305","jfarag2","ADCF\FACAD3PDECX05P","Analysts","11/17/2017 9:55:10 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday",2017-11-17,9
"306","jfarag2","ADCF\FACAD3PDECX05P","Analysts","11/17/2017 9:58:19 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday",2017-11-17,9
"307","jfarag2","ADCF\FACAD3PDECX05P","Analysts","11/20/2017 6:12:18 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,6
"308","jfarag2","ADCF\FACAD3PDECX05P","Analysts","11/20/2017 6:12:46 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,6
"309","jfarag2","ADCF\FACAD3PDECX07P","SAS","11/20/2017 6:36:44 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,6
"310","jfarag2","ADCF\FACAD3PDECX07P","SAS","11/20/2017 6:44:18 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,6
"311","jfarag2","ADCF\FACAD3PDECX07P","SAS","11/20/2017 6:48:51 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,6
"312","jfarag2","ADCF\FACAD3PDECX07P","SAS","11/20/2017 6:52:32 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,6
"313","jfarag2","ADCF\FACAD3PDECX07P","SAS","11/20/2017 7:37:25 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,7
"314","jfisher11","ADCF\FACAD3PDECX08P","SPSS","11/16/2017 8:21:09 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,8
"315","jfisher11","ADCF\FACAD3PDECX05P","Analysts","11/17/2017 7:54:54 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday",2017-11-17,7
"316","jkegel0","ADCF\FACAD3PDECX08P","SPSS","11/20/2017 5:01:26 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,5
"317","jkegel0","ADCF\FACAD3PDECX08P","SPSS","11/20/2017 5:11:28 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,5
"318","jkegel0","ADCF\FACAD3PDECX08P","SPSS","11/20/2017 5:17:10 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,5
"319","jkegel0","ADCF\FACAD3PDECX08P","SPSS","11/20/2017 5:20:53 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,5
"320","jkegel0","ADCF\FACAD3PDECX08P","SPSS","11/20/2017 5:35:06 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,5
"321","jkegel0","ADCF\FACAD3PDECX08P","SPSS","11/20/2017 5:58:41 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,5
"322","jmurguia1","ADCF\FACAD3PDECX05P","Analysts","11/14/2017 4:43:45 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-11-14,4
"323","jtolins0","ADCF\FACAD3PDECX05P","Analysts","11/15/2017 8:14:54 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2017-11-15,8
"324","jwei22","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 11:46:53 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,11
"325","jwei22","ADCF\FACAD3PDECX05P","Analysts","11/17/2017 1:09:48 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday",2017-11-17,1
"326","khawley2","ADCF\FACAD3PDECX07P","SAS","11/16/2017 6:59:36 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Thursday",2017-11-16,6
"327","khawley2","ADCF\FACAD3PDECX08P","SPSS","11/16/2017 7:01:36 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Thursday",2017-11-16,7
"328","khawley2","ADCF\FACAD3PDECX07P","SAS","11/20/2017 2:22:19 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday",2017-11-20,2
"329","khawley2","ADCF\FACAD3PDECX08P","SPSS","11/20/2017 2:22:19 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday",2017-11-20,2
"330","khawley2","ADCF\FACAD3PDECX05P","Analysts","11/20/2017 2:22:49 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday",2017-11-20,2
"331","kmartin22","ADCF\FACAD3PDECX07P","SAS","11/20/2017 5:51:50 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,5
"332","kmartin22","ADCF\FACAD3PDECX05P","Analysts","11/20/2017 6:40:45 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,6
"333","kmartin22","ADCF\FACAD3PDECX07P","SAS","11/20/2017 12:32:42 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,12
"334","ko'gallagher0","ADCF\FACAD3PDECX07P","SAS","11/20/2017 1:43:30 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,1
"335","ko'gallagher0","ADCF\FACAD3PDECX07P","SAS","11/20/2017 1:52:10 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,1
"336","ko'gallagher0","ADCF\FACAD3PDECX07P","SAS","11/21/2017 11:47:48 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-11-21,11
"337","kszeto0","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 10:50:51 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,10
"338","kszeto0","ADCF\FACAD3PDECX08P","SPSS","11/16/2017 10:51:09 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,10
"339","kszeto0","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 10:53:11 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,10
"340","kszeto0","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 10:58:53 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,10
"341","kszeto0","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 11:01:23 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,11
"342","kszeto0","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 11:06:38 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,11
"343","kszeto0","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 11:08:25 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,11
"344","kszeto0","ADCF\FACAD3PDECX07P","SAS","11/16/2017 11:10:17 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,11
"345","kszeto0","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 11:12:43 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,11
"346","kszeto0","ADCF\FACAD3PDECX08P","SPSS","11/16/2017 11:14:49 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Thursday",2017-11-16,11
"347","kszeto0","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 2:47:51 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,2
"348","kszeto0","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 3:16:39 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,3
"349","kszeto0","ADCF\FACAD3PDECX08P","SPSS","11/16/2017 3:20:56 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Thursday",2017-11-16,3
"350","kszeto0","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 3:23:28 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,3
"351","kszeto0","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 3:29:13 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,3
"352","michael.j.ready4.ctr","ADCF\FACAD3PDECX07P","SAS","11/14/2017 3:35:35 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-11-14,3
"353","michael.j.ready4.ctr","ADCF\FACAD3PDECX09P","SAS RFL","11/16/2017 11:07:46 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,11
"354","michael.j.ready4.ctr","ADCF\FACAD3PDECX09P","SAS RFL","11/16/2017 11:09:24 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,11
"355","michael.j.ready4.ctr","ADCF\FACAD3PDECX09P","SAS RFL","11/16/2017 11:11:43 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,11
"356","michael.j.ready4.ctr","ADCF\FACAD3PDECX09P","SAS RFL","11/16/2017 11:14:18 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,11
"357","michael.j.ready4.ctr","ADCF\FACAD3PDECX09P","SAS RFL","11/16/2017 11:25:40 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,11
"358","michael.j.ready4.ctr","ADCF\FACAD3PDECX09P","SAS RFL","11/16/2017 12:01:46 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,12
"359","michael.j.ready4.ctr","ADCF\FACAD3PDECX09P","SAS RFL","11/16/2017 12:33:38 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,12
"360","michael.j.ready4.ctr","ADCF\FACAD3PDECX09P","SAS RFL","11/16/2017 12:59:49 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,12
"361","michael.j.ready4.ctr","ADCF\FACAD3PDECX09P","SAS RFL","11/16/2017 1:02:44 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,1
"362","michael.j.ready4.ctr","n/a","SAS RFL","11/16/2017 1:13:31 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Unavailable Capacity","No Machine Available","Thursday",2017-11-16,1
"363","michael.j.ready4.ctr","ADCF\FACAD3PDECX09P","SAS RFL","11/16/2017 1:18:05 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,1
"364","michael.j.ready4.ctr","ADCF\FACAD3PDECX09P","SAS RFL","11/16/2017 1:44:50 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,1
"365","michael.j.ready4.ctr","ADCF\FACAD3PDECX09P","SAS RFL","11/20/2017 7:24:50 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-11-20,7
"366","mlindberg0","ADCF\FACAD3PDECX06P","UNIV_SAS","11/16/2017 2:00:45 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,2
"367","mlindberg0","ADCF\FACAD3PDECX06P","UNIV_SAS","11/16/2017 2:02:13 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,2
"368","mlindberg0","ADCF\FACAD3PDECX06P","UNIV_SAS","11/16/2017 2:10:23 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,2
"369","myi12","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 10:08:27 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,10
"370","myi12","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 10:18:48 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,10
"371","myi12","ADCF\FACAD3PDECX07P","SAS","11/16/2017 10:21:59 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,10
"372","myi12","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 10:25:44 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,10
"373","myi12","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 10:28:04 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,10
"374","myi12","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 12:07:00 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,12
"375","pwolf4","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 1:19:33 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,1
"376","pwolf4","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 1:25:14 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,1
"377","pwolf4","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 1:32:23 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,1
"378","pwolf4","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 1:33:28 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,1
"379","pwolf4","ADCF\FACAD3PDECX05P","Analysts","11/16/2017 1:36:38 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-11-16,1
"380","pwolf4","ADCF\FACAD3PDECX05P","Analysts","11/21/2017 8:49:18 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-11-21,8
