"","User.Name","Machine.Name","Delivery.Group","Logon.Attempt.Time","Total..sec.","Brokering..sec.","VM.Start..sec.","HDX.Connection..sec.","Authentication..sec.","GPOs..sec.","Logon.scripts..sec.","Profile.load..sec.","Interactive.sessions..sec.","Logon.Attempt.Outcome","Failure.Reason","Weekday","Date","Hour"
"132","mseibert0","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 3:36:49 PM","104.96","0.017","n/a","7.106","17.422","1.28","n/a","0.483","18.16","Success","n/a","Friday",2017-12-08,3
"133","jwei22","ADCF\FACAD3PDECX07P","SAS","12/11/2017 7:16:44 PM","149.118","0.017","n/a","3.806","33.282","2.06","n/a","0.386","24.143","Success","n/a","Monday",2017-12-11,7
"134","jfisher11","ADCF\FACAD3PDECX07P","SAS","12/13/2017 4:42:26 PM","206.26","0","n/a","3.78","49.015","6.04","n/a","1.233","30.706","Success","n/a","Wednesday",2017-12-13,4
"135","criggs0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/11/2017 2:18:37 PM","72.052","0.017","n/a","n/a","15.922","3.016","n/a","1.173","29.536","Success","n/a","Monday",2017-12-11,2
"136","aallen13","ADCF\FACAD3PDECX07P","SAS","12/8/2017 6:38:24 PM","61.335","0.017","n/a","3.756","8.625","1.266","n/a","0.436","26.12","Success","n/a","Friday",2017-12-08,6
"137","acondon2","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 4:49:15 PM","73.168","0.017","n/a","6.553","13.375","1.303","n/a","0.323","28.06","Success","n/a","Friday",2017-12-08,4
"138","pwolf4","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 10:39:44 PM","134.412","0.016","n/a","4.163","7.953","1.31","n/a","0.79","27.44","Success","n/a","Friday",2017-12-08,10
"139","aalbin0","ADCF\FACAD3PDECX08P","SPSS","12/13/2017 3:11:01 PM","61.584","0","n/a","3.986","8.531","1.483","n/a","0.47","19.366","Success","n/a","Wednesday",2017-12-13,3
"140","wchiu0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/8/2017 8:49:55 PM","72.419","0","n/a","3.5","18.093","1.576","n/a","0.36","24.623","Success","n/a","Friday",2017-12-08,8
"141","jfisher11","ADCF\FACAD3PDECX05P","Analysts","12/11/2017 5:25:27 PM","163.681","0.017","n/a","13.943","30.25","2.466","n/a","0.29","21.023","Success","n/a","Monday",2017-12-11,5
"142","hhein2","ADCF\FACAD3PDECX05P","Analysts","12/11/2017 2:54:12 PM","79.917","0.017","n/a","3.703","12.281","3.67","n/a","1.033","26.803","Success","n/a","Monday",2017-12-11,2
"143","sschwab2","ADCF\FACAD3PDECX05P","Analysts","12/13/2017 12:21:11 AM","79.761","0.016","n/a","3.52","10.453","8.056","n/a","0.773","32.876","Success","n/a","Wednesday",2017-12-13,12
"144","mseibert0","ADCF\FACAD3PDECX05P","Analysts","12/12/2017 3:24:33 PM","92.88","0","n/a","7.343","16.031","1.276","n/a","0.816","18.3","Success","n/a","Tuesday",2017-12-12,3
"145","rmomberger0","ADCF\FACAD3PDECX05P","Analysts","12/14/2017 5:23:31 PM","141.506","0.017","n/a","6.373","26.453","7.33","n/a","0.843","25.606","Success","n/a","Thursday",2017-12-14,5
"146","cwelsh2","ADCF\FACAD3PDECX07P","SAS","12/14/2017 4:17:06 PM","91.322","0.017","n/a","6.346","14.281","1.2","n/a","0.64","24.96","Success","n/a","Thursday",2017-12-14,4
"147","ihwang2","ADCF\FACAD3PDECX06P","UNIV_SAS","12/11/2017 8:25:16 PM","117.493","0.017","n/a","5.396","27.469","2.203","n/a","1.36","20.253","Success","n/a","Monday",2017-12-11,8
"148","estewart7","ADCF\FACAD3PDECX07P","SAS","12/11/2017 3:08:52 PM","144.498","0.016","n/a","4.45","22.563","4.173","n/a","0.81","29.616","Success","n/a","Monday",2017-12-11,3
"149","rramachandran0","ADCF\FACAD3PDECX07P","SAS","12/8/2017 7:59:30 PM","78.397","0.033","n/a","6.81","7.797","1.33","n/a","0.476","28.42","Success","n/a","Friday",2017-12-08,7
"150","ksmith67","ADCF\FACAD3PDECX05P","Analysts","12/9/2017 11:03:19 PM","55.706","0.016","n/a","n/a","7.719","1.996","n/a","0.736","25.156","Success","n/a","Saturday",2017-12-09,11
"151","aking20","ADCF\FACAD3PDECX06P","UNIV_SAS","12/13/2017 6:18:47 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2017-12-13,6
"152","aperez","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 10:35:38 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-08,10
"153","aperez","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 10:39:38 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-08,10
"154","aperez","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 10:44:08 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-08,10
"155","aperez","ADCF\FACAD3PDECX08P","SPSS","12/8/2017 10:48:11 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-08,10
"156","aperez","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 10:48:11 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-08,10
"157","aperez","ADCF\FACAD3PDECX07P","SAS","12/11/2017 11:14:49 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday",2017-12-11,11
"158","atrexler0","ADCF\FACAD3PDECX07P","SAS","12/14/2017 6:51:43 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-12-14,6
"159","criggs0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/11/2017 6:18:01 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-12-11,6
"160","cwelsh2","ADCF\FACAD3PDECX07P","SAS","12/13/2017 10:34:17 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2017-12-13,10
"161","estewart7","ADCF\FACAD3PDECX05P","Analysts","12/12/2017 7:12:28 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-12-12,7
"162","hhein2","ADCF\FACAD3PDECX05P","Analysts","12/11/2017 6:53:41 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday",2017-12-11,6
"163","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/8/2017 11:07:32 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday",2017-12-08,11
"164","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/8/2017 11:09:55 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday",2017-12-08,11
"165","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/8/2017 11:12:33 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday",2017-12-08,11
"166","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/8/2017 11:15:03 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday",2017-12-08,11
"167","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/8/2017 11:17:22 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday",2017-12-08,11
"168","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/8/2017 11:25:01 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday",2017-12-08,11
"169","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/13/2017 7:14:22 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2017-12-13,7
"170","jfisher11","ADCF\FACAD3PDECX07P","SAS","12/11/2017 3:12:33 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-12-11,3
"171","jfisher11","ADCF\FACAD3PDECX08P","SPSS","12/13/2017 8:44:37 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2017-12-13,8
"172","jfisher11","ADCF\FACAD3PDECX08P","SPSS","12/13/2017 8:54:45 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2017-12-13,8
"173","jfisher11","ADCF\FACAD3PDECX08P","SPSS","12/14/2017 8:48:57 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-12-14,8
"174","Jim.Lucius","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 8:01:35 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-08,8
"175","Jim.Lucius","ADCF\FACAD3PDECX07P","SAS","12/8/2017 8:05:06 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-08,8
"176","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/11/2017 6:01:04 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-12-11,6
"177","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/12/2017 6:51:14 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-12-12,6
"178","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/12/2017 7:41:28 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-12-12,7
"179","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/12/2017 7:44:48 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-12-12,7
"180","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/13/2017 10:35:40 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2017-12-13,10
"181","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/14/2017 4:55:38 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-12-14,4
"182","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/14/2017 7:39:46 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-12-14,7
"183","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/14/2017 9:43:26 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-12-14,9
"184","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/14/2017 10:48:18 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-12-14,10
"185","kroenfeldt0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 2:45:14 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Thursday",2017-12-07,2
"186","kszeto0","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 4:04:53 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday",2017-12-08,4
"187","kszeto0","ADCF\FACAD3PDECX05P","Analysts","12/11/2017 10:22:20 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-12-11,10
"188","kszeto0","ADCF\FACAD3PDECX05P","Analysts","12/11/2017 10:25:52 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-12-11,10
"189","kszeto0","ADCF\FACAD3PDECX08P","SPSS","12/11/2017 10:32:05 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-12-11,10
"190","mgray16","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 4:26:32 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-12-07,4
"191","mgray16","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 4:42:34 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-12-07,4
"192","mseibert0","ADCF\FACAD3PDECX05P","Analysts","12/11/2017 11:35:46 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-12-11,11
"193","mseibert0","ADCF\FACAD3PDECX05P","Analysts","12/14/2017 7:42:38 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-12-14,7
"194","mseibert0","ADCF\FACAD3PDECX05P","Analysts","12/14/2017 7:48:57 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-12-14,7
"195","myi12","ADCF\FACAD3PDECX05P","Analysts","12/13/2017 10:07:13 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2017-12-13,10
"196","plockwood-bean0","n/a","SAS","12/12/2017 3:08:52 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Unavailable Capacity","No Machine Available","Tuesday",2017-12-12,3
"197","plockwood-bean0","n/a","SAS","12/12/2017 3:08:55 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Unavailable Capacity","No Machine Available","Tuesday",2017-12-12,3
"198","plockwood-bean0","ADCF\FACAD3PDECX05P","Analysts","12/12/2017 3:16:02 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-12-12,3
"199","plockwood-bean0","ADCF\FACAD3PDECX07P","SAS","12/12/2017 3:41:43 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-12-12,3
"200","psilva3","ADCF\FACAD3PDECX05P","Analysts","12/12/2017 11:15:37 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-12-12,11
"201","pwolf4","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 2:36:26 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday",2017-12-08,2
"202","pwolf4","ADCF\FACAD3PDECX05P","Analysts","12/14/2017 9:31:06 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-12-14,9
"203","rramachandran0","ADCF\FACAD3PDECX07P","SAS","12/8/2017 8:28:22 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday",2017-12-08,8
"204","rramachandran0","ADCF\FACAD3PDECX07P","SAS","12/11/2017 9:07:01 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-12-11,9
"205","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/13/2017 8:31:24 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2017-12-13,8
"206","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/13/2017 8:53:04 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2017-12-13,8
"207","tho3","ADCF\FACAD3PDECX07P","SAS","12/8/2017 2:26:24 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-08,2
"208","tng9","ADCF\FACAD3PDECX06P","UNIV_SAS","12/14/2017 9:25:26 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-12-14,9
