"","User.Name","Machine.Name","Delivery.Group","Logon.Attempt.Time","Total..sec.","Brokering..sec.","VM.Start..sec.","HDX.Connection..sec.","Authentication..sec.","GPOs..sec.","Logon.scripts..sec.","Profile.load..sec.","Interactive.sessions..sec.","Logon.Attempt.Outcome","Failure.Reason","Weekday","Date","Hour"
"35","jfarag2","ADCF\FACAD3PDECX07P","SAS","12/4/2017 2:32:37 PM","76.301","0.033","n/a","3.866","10.703","2.756","n/a","0.526","28.91","Success","n/a","Monday",2017-12-04,2
"36","aking20","ADCF\FACAD3PDECX06P","UNIV_SAS","12/4/2017 2:33:47 PM","74.155","0.016","n/a","3.433","11.954","2.046","n/a","0.876","19.636","Success","n/a","Monday",2017-12-04,2
"37","paliaga0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/4/2017 2:37:05 PM","72.476","0","n/a","5.15","10.781","3.11","n/a","0.64","27.616","Success","n/a","Monday",2017-12-04,2
"38","criggs0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/4/2017 2:39:18 PM","72.706","0.017","n/a","1.946","10.047","2.64","n/a","0.843","27.846","Success","n/a","Monday",2017-12-04,2
"39","jwei22","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 3:13:47 PM","195.947","0.016","n/a","3.556","10.593","3.143","n/a","0.643","35.83","Success","n/a","Monday",2017-12-04,3
"40","estewart7","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 3:34:55 PM","87.348","0.017","n/a","5.463","9","2.873","n/a","1.233","28.143","Success","n/a","Monday",2017-12-04,3
"41","estewart7","ADCF\FACAD3PDECX07P","SAS","12/4/2017 3:36:20 PM","94.078","0.017","n/a","2.67","13.25","2.24","n/a","0.65","27.413","Success","n/a","Monday",2017-12-04,3
"42","rquah0","ADCF\FACAD3PDECX07P","SAS","12/4/2017 3:55:20 PM","109.996","0.016","n/a","5.36","29.343","11.313","n/a","0.496","31.2","Success","n/a","Monday",2017-12-04,3
"43","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 4:03:52 PM","100.593","0.047","n/a","15.723","18.234","3.503","n/a","0.786","31.416","Success","n/a","Monday",2017-12-04,4
"44","mseibert0","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 4:04:31 PM","79.452","0","n/a","5.2","16.891","2.43","n/a","0.7","30.183","Success","n/a","Monday",2017-12-04,4
"45","myi12","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 4:06:21 PM","77.367","0.017","n/a","4.936","16.734","3.25","n/a","0.813","29.91","Success","n/a","Monday",2017-12-04,4
"46","acondon2","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 4:50:19 PM","81.34","0.016","n/a","5.033","18.235","2.186","n/a","0.526","28.176","Success","n/a","Monday",2017-12-04,4
"47","kroenfeldt0","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 4:53:04 PM","90.478","0","n/a","5.73","19.25","2.553","n/a","1.24","39.653","Success","n/a","Monday",2017-12-04,4
"48","jtolins0","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 4:55:55 PM","89.041","0.017","n/a","4.45","28.719","1.876","n/a","1.07","24.473","Success","n/a","Monday",2017-12-04,4
"49","rarmenta2","ADCF\FACAD3PDECX07P","SAS","12/4/2017 4:57:11 PM","109.886","0.016","n/a","n/a","18.188","9.9","n/a","0.79","36.343","Success","n/a","Monday",2017-12-04,4
"50","zpeters2","ADCF\FACAD3PDECX07P","SAS","12/4/2017 5:11:39 PM","94.958","0","n/a","3.326","16.281","1.406","n/a","0.47","28.32","Success","n/a","Monday",2017-12-04,5
"51","kszeto0","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 5:11:27 PM","107.487","0","n/a","3.516","40.047","2.076","n/a","0.8","28.373","Success","n/a","Monday",2017-12-04,5
"52","kroenfeldt0","ADCF\FACAD3PDECX07P","SAS","12/4/2017 5:12:20 PM","71.554","0","n/a","2.233","10.266","2.366","n/a","0.743","26.723","Success","n/a","Monday",2017-12-04,5
"53","jbonnie0","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 5:17:38 PM","104.905","0.033","n/a","n/a","34.25","2.06","n/a","0.613","26.276","Success","n/a","Monday",2017-12-04,5
"54","mlindberg0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/4/2017 5:22:28 PM","71.677","0","n/a","4.413","13.188","2.156","n/a","0.5","18.753","Success","n/a","Monday",2017-12-04,5
"55","tng9","ADCF\FACAD3PDECX06P","UNIV_SAS","12/4/2017 5:47:23 PM","79.606","0.03","n/a","2.333","12.328","1.22","n/a","0.796","24.59","Success","n/a","Monday",2017-12-04,5
"56","fhuante2","ADCF\FACAD3PDECX07P","SAS","12/4/2017 6:13:24 PM","102.753","0.017","n/a","4.786","14.453","2.7","n/a","0.633","29.37","Success","n/a","Monday",2017-12-04,6
"57","mbacolod0","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 6:19:00 PM","65.129","0.017","n/a","n/a","9.547","2.49","n/a","0.503","28.91","Success","n/a","Monday",2017-12-04,6
"58","aallen13","ADCF\FACAD3PDECX07P","SAS","12/4/2017 6:21:30 PM","67.058","0","n/a","4.146","16.406","2.54","n/a","0.703","23.246","Success","n/a","Monday",2017-12-04,6
"59","atrexler0","ADCF\FACAD3PDECX07P","SAS","12/4/2017 6:21:12 PM","91.936","0.017","n/a","4.906","16.235","1.333","n/a","0.453","21.57","Success","n/a","Monday",2017-12-04,6
"60","jfisher11","ADCF\FACAD3PDECX07P","SAS","12/4/2017 6:41:19 PM","84.542","0.016","n/a","1.856","12.734","2.056","n/a","0.793","28.4","Success","n/a","Monday",2017-12-04,6
"61","jfisher11","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 6:42:55 PM","105.091","0","n/a","2.01","18.453","2.29","n/a","0.88","27.06","Success","n/a","Monday",2017-12-04,6
"62","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 6:45:15 PM","77.84","0.017","n/a","n/a","9.14","1.25","n/a","0.473","25.45","Success","n/a","Monday",2017-12-04,6
"63","jtolins0","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 7:11:43 PM","117.772","0.124","n/a","n/a","19.344","1.316","n/a","0.336","29.013","Success","n/a","Monday",2017-12-04,7
"64","ihwang2","ADCF\FACAD3PDECX06P","UNIV_SAS","12/4/2017 7:30:26 PM","73.369","0.017","n/a","4.096","11","1.906","n/a","0.936","25.726","Success","n/a","Monday",2017-12-04,7
"65","fhuante2","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 8:14:29 PM","90.576","0.017","n/a","n/a","0","8.09","n/a","0.526","39.166","Success","n/a","Monday",2017-12-04,8
"66","mbacolod0","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 8:33:58 PM","77.578","0.017","n/a","n/a","10.453","1.386","n/a","0.84","29.056","Success","n/a","Monday",2017-12-04,8
"67","aking20","ADCF\FACAD3PDECX06P","UNIV_SAS","12/4/2017 8:37:04 PM","78.851","0.03","n/a","3.286","11.063","1.313","n/a","0.42","23.116","Success","n/a","Monday",2017-12-04,8
"68","aking20","ADCF\FACAD3PDECX06P","UNIV_SAS","12/4/2017 8:45:34 PM","61.352","0","n/a","3.22","10.391","1.22","n/a","0.143","17.866","Success","n/a","Monday",2017-12-04,8
"69","dbartolanzo0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/4/2017 9:01:18 PM","64.47","0.047","n/a","2.236","9.328","1.296","n/a","1.016","24.543","Success","n/a","Monday",2017-12-04,9
"70","jtolins0","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 9:33:08 PM","76.153","0.034","n/a","5.486","9.078","1.276","n/a","0.64","26.703","Success","n/a","Monday",2017-12-04,9
"71","sschwab2","ADCF\FACAD3PDECX07P","SAS","12/4/2017 10:15:46 PM","81.715","0.017","n/a","2.553","17.047","3.23","n/a","0.733","28.096","Success","n/a","Monday",2017-12-04,10
"72","pwolf4","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 11:09:17 PM","82.555","0.016","n/a","n/a","21.703","2.32","n/a","0.56","27.54","Success","n/a","Monday",2017-12-04,11
"73","cmcnary0","ADCF\FACAD3PDECX07P","SAS","12/5/2017 6:24:35 AM","108.282","0.05","n/a","5.323","20.859","15.82","n/a","1.583","35.166","Success","n/a","Tuesday",2017-12-05,6
"74","dbartolanzo0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/5/2017 2:42:29 PM","59.309","0.016","n/a","1.87","8.813","1.173","n/a","0.266","24.246","Success","n/a","Tuesday",2017-12-05,2
"75","plockwood-bean0","ADCF\FACAD3PDECX07P","SAS","12/5/2017 2:50:07 PM","81.59","0.017","n/a","n/a","15.156","1.22","n/a","1.453","26.21","Success","n/a","Tuesday",2017-12-05,2
"76","acondon2","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 2:59:35 PM","73.494","0","n/a","7.873","19.984","1.22","n/a","0.36","20.823","Success","n/a","Tuesday",2017-12-05,2
"77","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/5/2017 3:02:01 PM","88.882","0","n/a","6.34","14.25","1.2","n/a","0.9","19.84","Success","n/a","Tuesday",2017-12-05,3
"78","kmartin22","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 3:02:55 PM","184.315","0.017","n/a","4.603","16.828","7.976","n/a","0.74","32.653","Success","n/a","Tuesday",2017-12-05,3
"79","estewart7","ADCF\FACAD3PDECX07P","SAS","12/5/2017 3:04:44 PM","80.14","0","n/a","5.063","7.187","1.326","n/a","0.546","24.426","Success","n/a","Tuesday",2017-12-05,3
"80","estewart7","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 3:05:52 PM","70.846","0.017","n/a","2.803","9","1.246","n/a","0.473","22.916","Success","n/a","Tuesday",2017-12-05,3
"81","mseibert0","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 3:26:03 PM","65.119","0.017","n/a","4.39","11.203","1.206","n/a","0.583","23.72","Success","n/a","Tuesday",2017-12-05,3
"82","sschwab2","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 3:27:57 PM","95.749","0.016","n/a","3.553","14.109","1.28","n/a","0.59","24.473","Success","n/a","Tuesday",2017-12-05,3
"83","jwei22","ADCF\FACAD3PDECX07P","SAS","12/5/2017 3:41:33 PM","71.757","0","n/a","2.343","10.891","5.826","n/a","0.54","31.35","Success","n/a","Tuesday",2017-12-05,3
"84","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 3:59:49 PM","122.432","0.123","n/a","15.606","21.109","3.766","n/a","1.386","41.84","Success","n/a","Tuesday",2017-12-05,3
"85","jfisher11","ADCF\FACAD3PDECX07P","SAS","12/5/2017 4:21:03 PM","137.122","0.016","n/a","13.12","15.313","1.296","n/a","0.88","28.206","Success","n/a","Tuesday",2017-12-05,4
"86","jfisher11","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 4:22:55 PM","117.127","0","n/a","12.806","20.703","2.433","n/a","0.96","28.423","Success","n/a","Tuesday",2017-12-05,4
"87","cwelsh2","ADCF\FACAD3PDECX07P","SAS","12/5/2017 4:26:28 PM","96.022","0.015","n/a","6.233","18.484","1.3","n/a","0.616","28.46","Success","n/a","Tuesday",2017-12-05,4
"88","pwolf4","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 4:51:31 PM","104.306","0.204","n/a","4.32","29.984","1.886","n/a","0.68","29.74","Success","n/a","Tuesday",2017-12-05,4
"89","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/5/2017 5:07:45 PM","77.677","0.016","n/a","1.953","12.031","1.17","n/a","0.436","24.41","Success","n/a","Tuesday",2017-12-05,5
"90","myi12","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 5:08:36 PM","89.862","0.017","n/a","5.463","24.906","1.896","n/a","0.703","30.32","Success","n/a","Tuesday",2017-12-05,5
"91","rramachandran0","ADCF\FACAD3PDECX07P","SAS","12/5/2017 5:47:08 PM","123.399","0","n/a","9.833","11.484","4.276","n/a","1.1","50.866","Success","n/a","Tuesday",2017-12-05,5
"92","yshen","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 6:13:19 PM","93.132","0.017","n/a","n/a","26.516","2.65","n/a","0.733","31.836","Success","n/a","Tuesday",2017-12-05,6
"93","mbacolod0","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 6:22:00 PM","85.085","0.017","n/a","n/a","29.688","2.746","n/a","0.976","25.28","Success","n/a","Tuesday",2017-12-05,6
"94","kevin.mason","ADCF\FACAD3PDECX07P","SAS","12/5/2017 6:29:33 PM","66.986","0.03","n/a","5.083","0.031","6.453","n/a","0.626","45.796","Success","n/a","Tuesday",2017-12-05,6
"95","cstanek2","ADCF\FACAD3PDECX07P","SAS","12/5/2017 6:55:56 PM","91.059","0.017","n/a","5.25","13.718","2.1","n/a","1.126","25.56","Success","n/a","Tuesday",2017-12-05,6
"96","tng9","ADCF\FACAD3PDECX06P","UNIV_SAS","12/5/2017 6:58:24 PM","152.687","0.016","n/a","3.906","14.219","1.483","n/a","0.72","17.26","Success","n/a","Tuesday",2017-12-05,6
"97","mpetukhova0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/5/2017 6:59:37 PM","100.248","0.016","n/a","7.25","24.172","2.283","n/a","0.513","20.776","Success","n/a","Tuesday",2017-12-05,6
"98","jtolins0","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 7:02:52 PM","95.402","0","n/a","4.823","16.218","3.14","n/a","1.226","30.913","Success","n/a","Tuesday",2017-12-05,7
"99","michael.j.ready4.ctr","ADCF\FACAD3PDECX09P","SAS RFL","12/5/2017 7:14:50 PM","44.643","0","n/a","3.476","3.703","2.42","n/a","0.376","19.766","Success","n/a","Tuesday",2017-12-05,7
"100","dbartolanzo0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/5/2017 7:52:25 PM","94.567","0.017","n/a","2.746","15.219","1.393","n/a","0.436","17.766","Success","n/a","Tuesday",2017-12-05,7
"101","mlindberg0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/5/2017 10:16:36 PM","69.277","0","n/a","3.586","11.391","1.36","n/a","0.673","23.48","Success","n/a","Tuesday",2017-12-05,10
"102","aanglemyer0","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 10:28:45 PM","279.649","0.017","n/a","n/a","11.953","6.513","n/a","1.11","225.733","Success","n/a","Tuesday",2017-12-05,10
"103","kszeto0","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 12:06:39 AM","72.879","0.017","n/a","2.976","10.235","4.173","n/a","1.653","24.16","Success","n/a","Wednesday",2017-12-06,12
"104","michael.j.ready4.ctr","ADCF\FACAD3PDECX09P","SAS RFL","12/6/2017 12:23:01 AM","52.272","0.017","n/a","3.093","6.265","1.436","n/a","0.873","20.74","Success","n/a","Wednesday",2017-12-06,12
"105","sschwab2","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 12:31:14 PM","65.157","0.062","n/a","2.836","9.265","1.546","n/a","1.406","17.406","Success","n/a","Wednesday",2017-12-06,12
"106","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/6/2017 1:10:59 PM","67.167","0","n/a","3.146","9.937","1.173","n/a","1.14","23.28","Success","n/a","Wednesday",2017-12-06,1
"107","mseibert0","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 2:31:48 PM","92.288","0.046","n/a","5.123","8.219","2.873","n/a","0.72","43.723","Success","n/a","Wednesday",2017-12-06,2
"108","atrexler0","ADCF\FACAD3PDECX07P","SAS","12/6/2017 2:38:08 PM","110.029","0.015","n/a","n/a","24.125","1.266","n/a","0.653","19.713","Success","n/a","Wednesday",2017-12-06,2
"109","michael.j.ready4.ctr","ADCF\FACAD3PDECX09P","SAS RFL","12/6/2017 2:44:20 PM","50.183","0.016","n/a","2.896","4.125","1.406","n/a","0.36","21.523","Success","n/a","Wednesday",2017-12-06,2
"110","ko'gallagher0","ADCF\FACAD3PDECX07P","SAS","12/6/2017 2:49:52 PM","68.673","0.017","n/a","3.686","9.469","2.483","n/a","0.89","27.623","Success","n/a","Wednesday",2017-12-06,2
"111","jfisher11","ADCF\FACAD3PDECX07P","SAS","12/6/2017 3:48:01 PM","83.079","0.031","n/a","1.963","12.563","1.296","n/a","0.483","25.98","Success","n/a","Wednesday",2017-12-06,3
"112","jfisher11","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 3:48:59 PM","103.214","0.015","n/a","2.06","14.517","2.656","n/a","0.533","27.346","Success","n/a","Wednesday",2017-12-06,3
"113","jwei22","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 4:08:10 PM","72.811","0","n/a","5.413","14.594","2.933","n/a","0.65","27.133","Success","n/a","Wednesday",2017-12-06,4
"114","aking20","ADCF\FACAD3PDECX06P","UNIV_SAS","12/6/2017 4:13:03 PM","68.29","0.016","n/a","3.31","18.672","1.156","n/a","0.53","18.85","Success","n/a","Wednesday",2017-12-06,4
"115","plockwood-bean0","ADCF\FACAD3PDECX07P","SAS","12/6/2017 4:14:43 PM","98.257","0.017","n/a","3.79","15.015","1.286","n/a","0.97","24.796","Success","n/a","Wednesday",2017-12-06,4
"116","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 4:45:39 PM","104.362","0.046","n/a","7.48","10.672","2.52","n/a","0.983","26.096","Success","n/a","Wednesday",2017-12-06,4
"117","pwolf4","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 4:53:03 PM","71.248","0.828","n/a","n/a","10.688","1.933","n/a","1.25","26.92","Success","n/a","Wednesday",2017-12-06,4
"118","acondon2","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 5:02:01 PM","120.77","0.017","n/a","5.83","12.391","2.61","n/a","0.713","29.036","Success","n/a","Wednesday",2017-12-06,5
"119","rschrag","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 5:10:19 PM","76.69","0.017","n/a","2.34","19.391","2.276","n/a","0.553","25.62","Success","n/a","Wednesday",2017-12-06,5
"120","myi12","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 5:34:42 PM","124.101","0","n/a","3.206","17.235","2.306","n/a","1","28.393","Success","n/a","Wednesday",2017-12-06,5
"121","estewart7","ADCF\FACAD3PDECX07P","SAS","12/6/2017 5:35:36 PM","84.13","0.016","n/a","7.32","10.5","1.41","n/a","0.303","25.79","Success","n/a","Wednesday",2017-12-06,5
"122","fhuante2","ADCF\FACAD3PDECX07P","SAS","12/6/2017 5:50:15 PM","189.054","0.017","n/a","5.09","10.078","2.58","n/a","1.076","31.953","Success","n/a","Wednesday",2017-12-06,5
"123","kszeto0","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 6:03:49 PM","114.587","0.031","n/a","8.923","15.36","2.84","n/a","0.89","30.413","Success","n/a","Wednesday",2017-12-06,6
"124","ksmith67","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 6:21:07 PM","84.854","0.046","n/a","4.993","11.344","2.84","n/a","0.793","38.776","Success","n/a","Wednesday",2017-12-06,6
"125","dbartolanzo0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/6/2017 7:42:51 PM","70.159","0.034","n/a","4.97","17.391","2.64","n/a","0.843","19.86","Success","n/a","Wednesday",2017-12-06,7
"126","cwelsh2","ADCF\FACAD3PDECX07P","SAS","12/6/2017 8:03:20 PM","130.035","0.031","n/a","6.27","18.407","1.56","n/a","0.676","25.88","Success","n/a","Wednesday",2017-12-06,8
"127","fhuante2","ADCF\FACAD3PDECX07P","SAS","12/6/2017 9:04:47 PM","103.138","0","n/a","7.12","8.375","1.323","n/a","0.743","30.996","Success","n/a","Wednesday",2017-12-06,9
"128","acondon2","ADCF\FACAD3PDECX07P","SAS","12/6/2017 9:42:18 PM","143.699","0.016","n/a","3.883","9.687","14.676","n/a","1.926","44.373","Success","n/a","Wednesday",2017-12-06,9
"129","aallen13","ADCF\FACAD3PDECX07P","SAS","12/6/2017 9:44:27 PM","72.243","0.017","n/a","3.5","9.688","2.71","n/a","1.226","31.816","Success","n/a","Wednesday",2017-12-06,9
"130","mbacolod0","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 9:57:02 PM","85.302","0.017","n/a","n/a","11.281","1.85","n/a","0.836","29.86","Success","n/a","Wednesday",2017-12-06,9
"131","plockwood-bean0","ADCF\FACAD3PDECX07P","SAS","12/6/2017 10:09:24 PM","78.36","0","n/a","n/a","11.5","1.42","n/a","0.676","29.123","Success","n/a","Wednesday",2017-12-06,10
